FROM,TO,TRIPS
Port_of_Tampa_50th_St_Corridor,Citrus_Park,75.1150312423706
Port_of_Tampa_50th_St_Corridor,Downtown,6987.32928615809
Port_of_Tampa_50th_St_Corridor,East_Town,5326.66229194682
Port_of_Tampa_50th_St_Corridor,Harney_Corridor_Tampa_Ex_Airpor,1633.66732311249
Port_of_Tampa_50th_St_Corridor,Hernando_Citrus,1159.46466013417
Port_of_Tampa_50th_St_Corridor,Hidden_River_Telecom_Park,152.459769248962
Port_of_Tampa_50th_St_Corridor,MacDill_AFB_Port_Tampa,153.61782169342
Port_of_Tampa_50th_St_Corridor,Manatee_Spur,0
Port_of_Tampa_50th_St_Corridor,Northeast_Hillsborough,4503.1354360655
Port_of_Tampa_50th_St_Corridor,Northwest_Hillsborough,3641.85404993221
Port_of_Tampa_50th_St_Corridor,Pasco,1232.16761498153
Port_of_Tampa_50th_St_Corridor,Pinellas,3970.23373683775
Port_of_Tampa_50th_St_Corridor,Plant_City_Area,127.771624565125
Port_of_Tampa_50th_St_Corridor,Port_of_Tampa_50th_St_Corridor,22391.3253974915
Port_of_Tampa_50th_St_Corridor,Southeast_Hillsborough,18833.0780091286
Port_of_Tampa_50th_St_Corridor,Southwest_Hillsborough,4034.12217998505
Port_of_Tampa_50th_St_Corridor,Tampa_Central,13326.5196964155
Port_of_Tampa_50th_St_Corridor,Tampa_Intl_Airport_Anderson_Rd,877.307691574097
Port_of_Tampa_50th_St_Corridor,USF_Hospitals_Busch_Gardens,465.727356910706
Port_of_Tampa_50th_St_Corridor,West_Brandon_S_Falkenburg_Corrido,6574.08809185028
Port_of_Tampa_50th_St_Corridor,Westshore_Rocky_Point,942.780569076538
Southeast_Hillsborough,,0
Southeast_Hillsborough,CZ1,58974.7787843943
Southeast_Hillsborough,CZ2,54152.4699218869
Southeast_Hillsborough,CZ3,11635.5976192951
Southeast_Hillsborough,CZ4,62664.8646440007
Southeast_Hillsborough,Citrus_Park,173.964334487915
Southeast_Hillsborough,Downtown,26039.7226782641
Southeast_Hillsborough,East_Town,44887.7413724009
Southeast_Hillsborough,Harney_Corridor_Tampa_Ex_Airpor,12934.6369282482
Southeast_Hillsborough,Hernando_Citrus,16342.5182942417
Southeast_Hillsborough,Hidden_River_Telecom_Park,1883.05348682404
Southeast_Hillsborough,MacDill_AFB_Port_Tampa,3080.65635489346
Southeast_Hillsborough,Manatee_Spur,0
Southeast_Hillsborough,Northeast_Hillsborough,174037.32539255
Southeast_Hillsborough,Northwest_Hillsborough,17686.7112164903
Southeast_Hillsborough,Pasco,6726.85199899972
Southeast_Hillsborough,Pinellas,30643.0041772954
Southeast_Hillsborough,Plant_City_Area,8193.34866976738
Southeast_Hillsborough,Port_of_Tampa_50th_St_Corridor,18731.8522570769
Southeast_Hillsborough,Southeast_Hillsborough,862554.306423503
Southeast_Hillsborough,Southwest_Hillsborough,15446.6049876725
Southeast_Hillsborough,Tampa_Central,72149.9276386901
