ZONE,COUNTY,RESIDENCY,QUANTITY
2577,Williamson,RESIDENTS,601.28
2577,Williamson,VISITORS,31.4
2578,Williamson,RESIDENTS,556.16
2578,Williamson,VISITORS,24.91
2579,Williamson,RESIDENTS,45.7
2579,Williamson,VISITORS,2.45
2580,Williamson,RESIDENTS,167
2580,Williamson,VISITORS,15.29
2581,Williamson,RESIDENTS,558.14
2581,Williamson,VISITORS,32.54
2582,Williamson,RESIDENTS,559.41
2582,Williamson,VISITORS,26.53
2583,Williamson,RESIDENTS,420.6
2583,Williamson,VISITORS,24.3
2584,Williamson,RESIDENTS,55.98
2584,Williamson,VISITORS,1.14
2585,Williamson,RESIDENTS,115.69
2585,Williamson,VISITORS,1.96
2586,Williamson,RESIDENTS,177
2586,Williamson,VISITORS,5.35
2587,Williamson,RESIDENTS,4146.92
2587,Williamson,VISITORS,100.53
2588,Williamson,RESIDENTS,6104.15
2588,Williamson,VISITORS,168.32
2589,Williamson,RESIDENTS,4522.05
2589,Williamson,VISITORS,104.62
2590,Williamson,RESIDENTS,1306.75
2590,Williamson,VISITORS,13.38
2591,Williamson,RESIDENTS,240.41
2591,Williamson,VISITORS,1.95
2592,Williamson,RESIDENTS,14.7
2592,Williamson,VISITORS,5.41
2593,Williamson,RESIDENTS,239.1
2593,Williamson,VISITORS,3.76
2594,Williamson,RESIDENTS,1451.38
2594,Williamson,VISITORS,10.58
2595,Williamson,RESIDENTS,2658.5
2595,Williamson,VISITORS,32.6
2596,Williamson,RESIDENTS,1963.88
2596,Williamson,VISITORS,26.21
2597,Williamson,RESIDENTS,4593.76
2597,Williamson,VISITORS,83.67
2598,Williamson,RESIDENTS,1146.11
2598,Williamson,VISITORS,7.19
2599,Williamson,RESIDENTS,3754.74
2599,Williamson,VISITORS,85.75
2600,Williamson,RESIDENTS,1361.1
2600,Williamson,VISITORS,17.04
2601,Williamson,RESIDENTS,8047.9
2601,Williamson,VISITORS,256.95
2602,Williamson,RESIDENTS,1357.21
2602,Williamson,VISITORS,59.37
2603,Williamson,RESIDENTS,2376.84
2603,Williamson,VISITORS,54.49
2604,Williamson,RESIDENTS,3988.4
2604,Williamson,VISITORS,131.03
2605,Williamson,RESIDENTS,189.09
2605,Williamson,VISITORS,7.59
2606,Williamson,RESIDENTS,2412.81
2606,Williamson,VISITORS,24.19
2607,Williamson,RESIDENTS,1718.38
2607,Williamson,VISITORS,78.91
2608,Williamson,RESIDENTS,1686.03
2608,Williamson,VISITORS,33.18
2609,Williamson,RESIDENTS,681.59
2609,Williamson,VISITORS,20.13
2610,Wilson,RESIDENTS,451.35
2610,Wilson,VISITORS,9.73
2611,Wilson,RESIDENTS,1184.89
2611,Wilson,VISITORS,16.11
2612,Wilson,RESIDENTS,1484.55
2612,Wilson,VISITORS,114.17
2613,Wilson,RESIDENTS,2370.13
2613,Wilson,VISITORS,45.63
2614,Wilson,RESIDENTS,1227.06
2614,Wilson,VISITORS,75.99
2615,Wilson,RESIDENTS,569.5
2615,Wilson,VISITORS,36.47
2616,Wilson,RESIDENTS,994.6
2616,Wilson,VISITORS,4.21
2617,Wilson,RESIDENTS,0
2617,Wilson,VISITORS,0
2618,Wilson,RESIDENTS,987.74
2618,Wilson,VISITORS,6.87
2619,Wilson,RESIDENTS,290.86
2619,Wilson,VISITORS,24.68
2620,Wilson,RESIDENTS,529.47
2620,Wilson,VISITORS,13.45
2621,Wilson,RESIDENTS,1856.34
2621,Wilson,VISITORS,68.29
2622,Wilson,RESIDENTS,850.57
2622,Wilson,VISITORS,100.46
2623,Wilson,RESIDENTS,1078.83
2623,Wilson,VISITORS,67.57
2624,Wilson,RESIDENTS,1166.22
2624,Wilson,VISITORS,103.3
2625,Wilson,RESIDENTS,786.8
2625,Wilson,VISITORS,41.17
2626,Wilson,RESIDENTS,601.09
2626,Wilson,VISITORS,17.14
2627,Wilson,RESIDENTS,1408.11
2627,Wilson,VISITORS,64.13
2628,Wilson,RESIDENTS,386.11
2628,Wilson,VISITORS,64.02
2629,Wilson,RESIDENTS,1531.45
2629,Wilson,VISITORS,15.77
2630,Wilson,RESIDENTS,870.75
2630,Wilson,VISITORS,63.05
2631,Wilson,RESIDENTS,652.79
2631,Wilson,VISITORS,7.77
2632,Wilson,RESIDENTS,2597.86
2632,Wilson,VISITORS,44.25
2633,Wilson,RESIDENTS,1366.68
2633,Wilson,VISITORS,19.97
2634,Wilson,RESIDENTS,272.43
2634,Wilson,VISITORS,1.66
2635,Wilson,RESIDENTS,697.2
2635,Wilson,VISITORS,22.91
2636,Wilson,RESIDENTS,424.35
2636,Wilson,VISITORS,29.45
2637,Wilson,RESIDENTS,133.16
2637,Wilson,VISITORS,0
2638,Wilson,RESIDENTS,2080.87
2638,Wilson,VISITORS,29.89
2639,Wilson,RESIDENTS,1334.93
2639,Wilson,VISITORS,14.49
2640,Wilson,RESIDENTS,3536.41
2640,Wilson,VISITORS,210.13
2641,Wilson,RESIDENTS,990.63
2641,Wilson,VISITORS,126.39
2642,Wilson,RESIDENTS,1783.16
2642,Wilson,VISITORS,162.94
2643,Wilson,RESIDENTS,932.86
2643,Wilson,VISITORS,7.17
2644,Wilson,RESIDENTS,1103.56
2644,Wilson,VISITORS,12.45
2645,Wilson,RESIDENTS,2619.62
2645,Wilson,VISITORS,29.07
2646,Wilson,RESIDENTS,1900.07
2646,Wilson,VISITORS,14.92
2647,Wilson,RESIDENTS,2025.28
2647,Wilson,VISITORS,43.59
2648,Wilson,RESIDENTS,928.05
2648,Wilson,VISITORS,74.87
2649,Wilson,RESIDENTS,698.63
2649,Wilson,VISITORS,8.15
2650,Wilson,RESIDENTS,1392.39
2650,Wilson,VISITORS,12.06
2651,Wilson,RESIDENTS,1466.61
2651,Wilson,VISITORS,32.98
2652,Wilson,RESIDENTS,829.37
2652,Wilson,VISITORS,5.9
2653,Wilson,RESIDENTS,852.59
2653,Wilson,VISITORS,9.13
2654,Wilson,RESIDENTS,632.01
2654,Wilson,VISITORS,26.7
2655,Wilson,RESIDENTS,1420.96
2655,Wilson,VISITORS,20.4
2656,Wilson,RESIDENTS,1704.45
2656,Wilson,VISITORS,9.77
2657,Wilson,RESIDENTS,1020.53
2657,Wilson,VISITORS,14.31
2658,Wilson,RESIDENTS,893.22
2658,Wilson,VISITORS,15.17
2659,Wilson,RESIDENTS,521.25
2659,Wilson,VISITORS,6.47
2660,Wilson,RESIDENTS,2098.85
2660,Wilson,VISITORS,17.68
2661,Wilson,RESIDENTS,1294.12
2661,Wilson,VISITORS,14.86
2662,Wilson,RESIDENTS,774.83
2662,Wilson,VISITORS,5.01
2663,Wilson,RESIDENTS,1702.3
2663,Wilson,VISITORS,10.34
2664,Wilson,RESIDENTS,3176.72
2664,Wilson,VISITORS,20.2
2665,Wilson,RESIDENTS,4942.78
2665,Wilson,VISITORS,110.51
2666,Wilson,RESIDENTS,447.22
2666,Wilson,VISITORS,3.91
2667,Wilson,RESIDENTS,1578.48
2667,Wilson,VISITORS,16.85
2668,Wilson,RESIDENTS,889.22
2668,Wilson,VISITORS,1.62
2669,Wilson,RESIDENTS,725.87
2669,Wilson,VISITORS,6.62
2670,Wilson,RESIDENTS,2736.71
2670,Wilson,VISITORS,13.89
2671,Wilson,RESIDENTS,716.88
2671,Wilson,VISITORS,1.48
2672,Wilson,RESIDENTS,667.22
2672,Wilson,VISITORS,9.71
2673,Wilson,RESIDENTS,616.66
2673,Wilson,VISITORS,12.55
2674,Wilson,RESIDENTS,2264.36
2674,Wilson,VISITORS,33.56
2675,Wilson,RESIDENTS,2644.46
2675,Wilson,VISITORS,16.93
2676,Wilson,RESIDENTS,187.47
2676,Wilson,VISITORS,0.92
2677,Wilson,RESIDENTS,1898.77
2677,Wilson,VISITORS,10.44
2678,Wilson,RESIDENTS,7865.01
2678,Wilson,VISITORS,204.54
2679,Wilson,RESIDENTS,1611.83
2679,Wilson,VISITORS,89.6
2680,Wilson,RESIDENTS,760.18
2680,Wilson,VISITORS,9.34
2681,Wilson,RESIDENTS,747.73
2681,Wilson,VISITORS,17.94
2682,Wilson,RESIDENTS,589.68
2682,Wilson,VISITORS,23.14
2683,Wilson,RESIDENTS,2758.32
2683,Wilson,VISITORS,124.45
2684,Wilson,RESIDENTS,8862.41
2684,Wilson,VISITORS,244.9
2685,Wilson,RESIDENTS,1521.7
2685,Wilson,VISITORS,3.8
2686,Wilson,RESIDENTS,1485.66
2686,Wilson,VISITORS,7.55
2687,Wilson,RESIDENTS,1400.26
2687,Wilson,VISITORS,6.08
2688,Wilson,RESIDENTS,2359.93
2688,Wilson,VISITORS,15.82
2689,Wilson,RESIDENTS,8001.87
2689,Wilson,VISITORS,43.26
2690,Wilson,RESIDENTS,811.26
2690,Wilson,VISITORS,1.95
2691,Wilson,RESIDENTS,1089.95
2691,Wilson,VISITORS,6.22
2692,Wilson,RESIDENTS,2638.92
2692,Wilson,VISITORS,25.99
2693,Wilson,RESIDENTS,5270.03
2693,Wilson,VISITORS,90.27
2694,Wilson,RESIDENTS,1277.58
2694,Wilson,VISITORS,4.61
2695,Wilson,RESIDENTS,1.58
2695,Wilson,VISITORS,0
2696,Wilson,RESIDENTS,16.77
2696,Wilson,VISITORS,14.7
2697,Wilson,RESIDENTS,1454.76
2697,Wilson,VISITORS,12.66
2698,Wilson,RESIDENTS,2474.73
2698,Wilson,VISITORS,154.12
2699,Wilson,RESIDENTS,1893.63
2699,Wilson,VISITORS,78.25
2700,Wilson,RESIDENTS,667.71
2700,Wilson,VISITORS,58.5
2701,Wilson,RESIDENTS,2083.4
2701,Wilson,VISITORS,128
2702,Wilson,RESIDENTS,807.34
2702,Wilson,VISITORS,5.11
2703,Wilson,RESIDENTS,3795.31
2703,Wilson,VISITORS,310.31
2704,Wilson,RESIDENTS,2102.37
2704,Wilson,VISITORS,99.68
2705,Wilson,RESIDENTS,1914.29
2705,Wilson,VISITORS,135.64
2706,Wilson,RESIDENTS,1252.48
2706,Wilson,VISITORS,45.15
2707,Wilson,RESIDENTS,2897.38
2707,Wilson,VISITORS,212.28
2708,Wilson,RESIDENTS,3862.38
2708,Wilson,VISITORS,298.62
2709,Wilson,RESIDENTS,143.72
2709,Wilson,VISITORS,0.86
2710,Wilson,RESIDENTS,2760.74
2710,Wilson,VISITORS,86.33
2711,Wilson,RESIDENTS,1917.06
2711,Wilson,VISITORS,44.29
2712,Wilson,RESIDENTS,2586.91
2712,Wilson,VISITORS,135.25
2713,Wilson,RESIDENTS,2102.63
2713,Wilson,VISITORS,145.28
2714,Wilson,RESIDENTS,3916.18
2714,Wilson,VISITORS,474.93
2715,Wilson,RESIDENTS,12106.43
2715,Wilson,VISITORS,1119.18
2716,Wilson,RESIDENTS,1619.38
2716,Wilson,VISITORS,55.03
2717,Wilson,RESIDENTS,1846.51
2717,Wilson,VISITORS,100.58
2718,Wilson,RESIDENTS,2209.59
2718,Wilson,VISITORS,86.01
2719,Wilson,RESIDENTS,138.31
2719,Wilson,VISITORS,1.44
2720,Wilson,RESIDENTS,2371.62
2720,Wilson,VISITORS,59.2
2721,Wilson,RESIDENTS,1997.97
2721,Wilson,VISITORS,76.55
2722,Wilson,RESIDENTS,3143.33
2722,Wilson,VISITORS,516.41
2723,Wilson,RESIDENTS,947.74
2723,Wilson,VISITORS,188.47
2724,Wilson,RESIDENTS,2060.38
2724,Wilson,VISITORS,228.34
2725,Wilson,RESIDENTS,1018.23
2725,Wilson,VISITORS,29.22
2726,Wilson,RESIDENTS,878.05
2726,Wilson,VISITORS,77.16
2727,Wilson,RESIDENTS,1230.66
2727,Wilson,VISITORS,57.05
2728,Wilson,RESIDENTS,1377.13
2728,Wilson,VISITORS,13.22
2729,Wilson,RESIDENTS,2265.49
2729,Wilson,VISITORS,211.55
2730,Wilson,RESIDENTS,2760.38
2730,Wilson,VISITORS,263.71
2731,Wilson,RESIDENTS,1809.17
2731,Wilson,VISITORS,48.25
2732,Wilson,RESIDENTS,1231.06
2732,Wilson,VISITORS,64.81
2733,Wilson,RESIDENTS,2915.07
2733,Wilson,VISITORS,81.76
2734,Wilson,RESIDENTS,284.25
2734,Wilson,VISITORS,25.94
2735,Wilson,RESIDENTS,4035.44
2735,Wilson,VISITORS,233.35
2736,Wilson,RESIDENTS,1508.63
2736,Wilson,VISITORS,106.73
2737,Wilson,RESIDENTS,2179.84
2737,Wilson,VISITORS,96.78
2738,Wilson,RESIDENTS,924.15
2738,Wilson,VISITORS,65.33
2739,Wilson,RESIDENTS,1362.92
2739,Wilson,VISITORS,35.73
2740,Wilson,RESIDENTS,2834.85
2740,Wilson,VISITORS,97.58
2741,Wilson,RESIDENTS,1214.91
2741,Wilson,VISITORS,78.64
2742,Wilson,RESIDENTS,1098.1
2742,Wilson,VISITORS,129.16
2743,Wilson,RESIDENTS,3409.06
2743,Wilson,VISITORS,222.43
2744,Wilson,RESIDENTS,516.72
2744,Wilson,VISITORS,12.37
2745,Wilson,RESIDENTS,507.39
2745,Wilson,VISITORS,15.8
2746,Wilson,RESIDENTS,317.39
2746,Wilson,VISITORS,12.22
2747,Wilson,RESIDENTS,496.6
2747,Wilson,VISITORS,23.52
2748,Wilson,RESIDENTS,733.06
2748,Wilson,VISITORS,24.32
2749,Wilson,RESIDENTS,2472.59
2749,Wilson,VISITORS,318.71
2750,Wilson,RESIDENTS,1526.39
2750,Wilson,VISITORS,19.12
2751,Wilson,RESIDENTS,1574.17
2751,Wilson,VISITORS,96.62
2752,Wilson,RESIDENTS,227.51
2752,Wilson,VISITORS,11.26
2753,Wilson,RESIDENTS,182.48
2753,Wilson,VISITORS,9.94
2754,Wilson,RESIDENTS,454.49
2754,Wilson,VISITORS,26.89
2755,Wilson,RESIDENTS,1402.31
2755,Wilson,VISITORS,77.84
2756,Wilson,RESIDENTS,2125.87
2756,Wilson,VISITORS,220.65
2757,Wilson,RESIDENTS,836.68
2757,Wilson,VISITORS,78.17
2758,Wilson,RESIDENTS,3868.21
2758,Wilson,VISITORS,799.84
2759,Wilson,RESIDENTS,193.99
2759,Wilson,VISITORS,1.36
2760,Wilson,RESIDENTS,595.6
2760,Wilson,VISITORS,2.72
2761,Wilson,RESIDENTS,545.21
2761,Wilson,VISITORS,30.88
2762,Wilson,RESIDENTS,1912.52
2762,Wilson,VISITORS,58.09
2763,Wilson,RESIDENTS,591.81
2763,Wilson,VISITORS,11.05
2764,Wilson,RESIDENTS,332.58
2764,Wilson,VISITORS,29.4
2765,Wilson,RESIDENTS,163.98
2765,Wilson,VISITORS,21.74
2766,Wilson,RESIDENTS,531.56
2766,Wilson,VISITORS,12.48
2767,Wilson,RESIDENTS,725.45
2767,Wilson,VISITORS,1.68
2768,Wilson,RESIDENTS,6211.48
2768,Wilson,VISITORS,268.75
2769,Wilson,RESIDENTS,7658.72
2769,Wilson,VISITORS,92.92
2770,Wilson,RESIDENTS,13527.32
2770,Wilson,VISITORS,361.77
2771,Wilson,RESIDENTS,1231.04
2771,Wilson,VISITORS,16.75
2772,Wilson,RESIDENTS,2298.09
2772,Wilson,VISITORS,14.24
2773,Wilson,RESIDENTS,2510.84
2773,Wilson,VISITORS,148.95
2774,Wilson,RESIDENTS,560.38
2774,Wilson,VISITORS,31.89
2775,Wilson,RESIDENTS,2475.2
2775,Wilson,VISITORS,26.32
2776,Wilson,RESIDENTS,2783.77
2776,Wilson,VISITORS,40.62
2777,Wilson,RESIDENTS,904.1
2777,Wilson,VISITORS,9.17
2778,Wilson,RESIDENTS,1216.95
2778,Wilson,VISITORS,6.21
2779,Wilson,RESIDENTS,695.56
2779,Wilson,VISITORS,11
2780,Wilson,RESIDENTS,38.47
2780,Wilson,VISITORS,2.21
2781,Wilson,RESIDENTS,1580.9
2781,Wilson,VISITORS,71.57
2782,Wilson,RESIDENTS,2273.66
2782,Wilson,VISITORS,46.46
2783,Wilson,RESIDENTS,1067.84
2783,Wilson,VISITORS,75.02
2784,Wilson,RESIDENTS,255.06
2784,Wilson,VISITORS,19.17
2785,Wilson,RESIDENTS,1142.36
2785,Wilson,VISITORS,19.16
2786,Wilson,RESIDENTS,1322.01
2786,Wilson,VISITORS,10.39
2787,Wilson,RESIDENTS,1217.96
2787,Wilson,VISITORS,23.72
2788,Wilson,RESIDENTS,1814.66
2788,Wilson,VISITORS,45.61
2789,Wilson,RESIDENTS,2763.81
2789,Wilson,VISITORS,153.27
2790,Wilson,RESIDENTS,1211.05
2790,Wilson,VISITORS,143.45
2791,Wilson,RESIDENTS,896.83
2791,Wilson,VISITORS,60.2
2792,Wilson,RESIDENTS,443.29
2792,Wilson,VISITORS,33.83
2793,Wilson,RESIDENTS,1347.33
2793,Wilson,VISITORS,88.46
2794,Wilson,RESIDENTS,285.27
2794,Wilson,VISITORS,2.42
2795,Wilson,RESIDENTS,260.36
2795,Wilson,VISITORS,15.55
2796,Wilson,RESIDENTS,772.28
2796,Wilson,VISITORS,19.28
2797,Wilson,RESIDENTS,307.74
2797,Wilson,VISITORS,6.05
2798,Wilson,RESIDENTS,196.73
2798,Wilson,VISITORS,4.6
2799,Wilson,RESIDENTS,355.53
2799,Wilson,VISITORS,20.54
2800,Wilson,RESIDENTS,204.71
2800,Wilson,VISITORS,10.54
2801,Wilson,RESIDENTS,186.74
2801,Wilson,VISITORS,5.97
2802,Wilson,RESIDENTS,574.48
2802,Wilson,VISITORS,11.94
2803,Wilson,RESIDENTS,213.03
2803,Wilson,VISITORS,0.51
2804,Wilson,RESIDENTS,389.18
2804,Wilson,VISITORS,15.29
2805,Wilson,RESIDENTS,160.91
2805,Wilson,VISITORS,3.25
2806,Wilson,RESIDENTS,371.36
2806,Wilson,VISITORS,20.17
2807,Wilson,RESIDENTS,185.18
2807,Wilson,VISITORS,8.7
2808,Wilson,RESIDENTS,1018.26
2808,Wilson,VISITORS,76.04
2809,Wilson,RESIDENTS,46.5
2809,Wilson,VISITORS,0.99
2810,Wilson,RESIDENTS,123.94
2810,Wilson,VISITORS,31.58
2811,Wilson,RESIDENTS,216.15
2811,Wilson,VISITORS,11.33
2812,Wilson,RESIDENTS,109.17
2812,Wilson,VISITORS,2.56
2813,Wilson,RESIDENTS,1144.68
2813,Wilson,VISITORS,64.61
2814,Wilson,RESIDENTS,228.22
2814,Wilson,VISITORS,3.45
2815,Wilson,RESIDENTS,1225.18
2815,Wilson,VISITORS,110.53
2816,Wilson,RESIDENTS,310.07
2816,Wilson,VISITORS,17.19
2817,Wilson,RESIDENTS,674.38
2817,Wilson,VISITORS,9.65
2818,Davidson,RESIDENTS,723.4
2818,Davidson,VISITORS,0.63
2819,Davidson,RESIDENTS,1305.76
2819,Davidson,VISITORS,6.38
2820,Davidson,RESIDENTS,1974.38
2820,Davidson,VISITORS,19.43
2821,Davidson,RESIDENTS,656.92
2821,Davidson,VISITORS,13.06
2822,Davidson,RESIDENTS,864.3
2822,Davidson,VISITORS,6.61
2823,Davidson,RESIDENTS,306.14
2823,Davidson,VISITORS,14.4
2824,Davidson,RESIDENTS,592.39
2824,Davidson,VISITORS,4.77
2825,Davidson,RESIDENTS,1472.42
2825,Davidson,VISITORS,1.17
2826,Davidson,RESIDENTS,4766.54
2826,Davidson,VISITORS,36.05
2827,Davidson,RESIDENTS,1109.69
2827,Davidson,VISITORS,24.36
2828,Maury,RESIDENTS,3914.92
2828,Maury,VISITORS,93.58
2829,Maury,RESIDENTS,1024.93
2829,Maury,VISITORS,24.36
2830,Maury,RESIDENTS,1918.36
2830,Maury,VISITORS,13.15
2831,Maury,RESIDENTS,1637.49
2831,Maury,VISITORS,88.15
2832,Maury,RESIDENTS,1684.38
2832,Maury,VISITORS,101.34
2833,Maury,RESIDENTS,717.96
2833,Maury,VISITORS,34
2834,Maury,RESIDENTS,1349.15
2834,Maury,VISITORS,21.51
2835,Robertson,RESIDENTS,1013.61
2835,Robertson,VISITORS,2.02
2836,Robertson,RESIDENTS,934.91
2836,Robertson,VISITORS,2.78
2837,Robertson,RESIDENTS,746.13
2837,Robertson,VISITORS,8.59
2838,Robertson,RESIDENTS,633.15
2838,Robertson,VISITORS,61.72
2839,Robertson,RESIDENTS,1491.58
2839,Robertson,VISITORS,84.93
2840,Robertson,RESIDENTS,776.31
2840,Robertson,VISITORS,15.41
2841,Robertson,RESIDENTS,1419.09
2841,Robertson,VISITORS,0.46
2842,Robertson,RESIDENTS,1953.45
2842,Robertson,VISITORS,20.03
2843,Robertson,RESIDENTS,1484.51
2843,Robertson,VISITORS,16.8
2844,Robertson,RESIDENTS,802.26
2844,Robertson,VISITORS,12.55
2845,Robertson,RESIDENTS,115.64
2845,Robertson,VISITORS,13.02
2846,Robertson,RESIDENTS,1412.92
2846,Robertson,VISITORS,19.04
2847,Robertson,RESIDENTS,361.08
2847,Robertson,VISITORS,17.78
2848,Sumner,RESIDENTS,558.05
2848,Sumner,VISITORS,19.99
2849,Sumner,RESIDENTS,426.74
2849,Sumner,VISITORS,1.53
2850,Sumner,RESIDENTS,945.6
2850,Sumner,VISITORS,47.92
2851,Sumner,RESIDENTS,279.49
2851,Sumner,VISITORS,5.98
2852,Sumner,RESIDENTS,1606.76
2852,Sumner,VISITORS,7.23
2853,Sumner,RESIDENTS,501.94
2853,Sumner,VISITORS,3.07
2854,Sumner,RESIDENTS,2616.64
2854,Sumner,VISITORS,20.08
2855,Sumner,RESIDENTS,281.94
2855,Sumner,VISITORS,90.01
2856,Sumner,RESIDENTS,1825.59
2856,Sumner,VISITORS,24.12
2857,Sumner,RESIDENTS,3588.37
2857,Sumner,VISITORS,127.84
2858,Sumner,RESIDENTS,1511.77
2858,Sumner,VISITORS,14.57
2859,Sumner,RESIDENTS,3089.11
2859,Sumner,VISITORS,14.49
2860,Sumner,RESIDENTS,260.66
2860,Sumner,VISITORS,4.81
2861,Sumner,RESIDENTS,450.66
2861,Sumner,VISITORS,3.33
2862,Sumner,RESIDENTS,1286.46
2862,Sumner,VISITORS,73.82
2863,Sumner,RESIDENTS,1493.2
2863,Sumner,VISITORS,9.65
2864,Sumner,RESIDENTS,853.66
2864,Sumner,VISITORS,11.31
2865,Sumner,RESIDENTS,1999.69
2865,Sumner,VISITORS,40.44
2866,Sumner,RESIDENTS,1777.71
2866,Sumner,VISITORS,3.43
2867,Sumner,RESIDENTS,2376.54
2867,Sumner,VISITORS,53.18
2868,Sumner,RESIDENTS,1136.61
2868,Sumner,VISITORS,17.67
2869,Sumner,RESIDENTS,878.07
2869,Sumner,VISITORS,4.86
2870,Sumner,RESIDENTS,296.93
2870,Sumner,VISITORS,6.45
2871,Sumner,RESIDENTS,1508.01
2871,Sumner,VISITORS,38.8
2872,Williamson,RESIDENTS,3850.9
2872,Williamson,VISITORS,34.33
2873,Williamson,RESIDENTS,821.27
2873,Williamson,VISITORS,12.15
2874,Williamson,RESIDENTS,4069.54
2874,Williamson,VISITORS,56.18
2875,Williamson,RESIDENTS,754.51
2875,Williamson,VISITORS,10.01
2876,Williamson,RESIDENTS,768.74
2876,Williamson,VISITORS,7.93
2877,Williamson,RESIDENTS,3062.69
2877,Williamson,VISITORS,17.15
2878,Williamson,RESIDENTS,671.47
2878,Williamson,VISITORS,13.6
2879,Williamson,RESIDENTS,1454.18
2879,Williamson,VISITORS,12.77
2880,Williamson,RESIDENTS,1838.1
2880,Williamson,VISITORS,20.33
2881,Williamson,RESIDENTS,1417.27
2881,Williamson,VISITORS,14.13
2882,Williamson,RESIDENTS,0
2882,Williamson,VISITORS,0
2883,Williamson,RESIDENTS,1699.95
2883,Williamson,VISITORS,6.89
2884,Williamson,RESIDENTS,2439.02
2884,Williamson,VISITORS,33.25
2885,Williamson,RESIDENTS,934.73
2885,Williamson,VISITORS,47.31
2886,Williamson,RESIDENTS,575.53
2886,Williamson,VISITORS,12.19
2887,Williamson,RESIDENTS,833.27
2887,Williamson,VISITORS,0
2888,Williamson,RESIDENTS,611.26
2888,Williamson,VISITORS,1.9
2889,Williamson,RESIDENTS,2463.83
2889,Williamson,VISITORS,41.68
2890,Williamson,RESIDENTS,677.52
2890,Williamson,VISITORS,241.13
2891,Williamson,RESIDENTS,978.98
2891,Williamson,VISITORS,31.74
2892,Williamson,RESIDENTS,3765.98
2892,Williamson,VISITORS,249.57
2893,Williamson,RESIDENTS,876.36
2893,Williamson,VISITORS,17.27
2894,Williamson,RESIDENTS,1674.13
2894,Williamson,VISITORS,22.13
2895,Williamson,RESIDENTS,999.76
2895,Williamson,VISITORS,30.42
2896,Williamson,RESIDENTS,254.78
2896,Williamson,VISITORS,29.52
2897,Williamson,RESIDENTS,931.97
2897,Williamson,VISITORS,4.99
2898,Williamson,RESIDENTS,1793.31
2898,Williamson,VISITORS,91.68
2899,Williamson,RESIDENTS,1331.2
2899,Williamson,VISITORS,10.75
2900,Williamson,RESIDENTS,772.02
2900,Williamson,VISITORS,7.15
2901,Williamson,RESIDENTS,5510.14
2901,Williamson,VISITORS,315.93
2902,Williamson,RESIDENTS,1267.19
2902,Williamson,VISITORS,53.07
2903,Williamson,RESIDENTS,906.31
2903,Williamson,VISITORS,39.67
2904,Williamson,RESIDENTS,5677.52
2904,Williamson,VISITORS,241.9
2905,Williamson,RESIDENTS,2774.5
2905,Williamson,VISITORS,55.94
2906,Williamson,RESIDENTS,699.5
2906,Williamson,VISITORS,22.49
2907,Williamson,RESIDENTS,1513.56
2907,Williamson,VISITORS,37.83
2908,Williamson,RESIDENTS,2047.56
2908,Williamson,VISITORS,100.55
2909,Williamson,RESIDENTS,864.39
2909,Williamson,VISITORS,75.86
2910,Williamson,RESIDENTS,200.27
2910,Williamson,VISITORS,7.16
2911,Wilson,RESIDENTS,751.97
2911,Wilson,VISITORS,10.18
2912,Wilson,RESIDENTS,1671.96
2912,Wilson,VISITORS,57.01
2913,Wilson,RESIDENTS,1746.54
2913,Wilson,VISITORS,32.52
2914,Wilson,RESIDENTS,351.68
2914,Wilson,VISITORS,1.67
2915,Wilson,RESIDENTS,138.91
2915,Wilson,VISITORS,0.3
2916,Wilson,RESIDENTS,944.41
2916,Wilson,VISITORS,36.54
2917,Wilson,RESIDENTS,495.13
2917,Wilson,VISITORS,4.87
2918,Wilson,RESIDENTS,2620.89
2918,Wilson,VISITORS,24.74
2919,Wilson,RESIDENTS,230.88
2919,Wilson,VISITORS,0
2920,Wilson,RESIDENTS,681.3
2920,Wilson,VISITORS,13.97
2921,Wilson,RESIDENTS,2993.91
2921,Wilson,VISITORS,14.93
2922,Wilson,RESIDENTS,1559.57
2922,Wilson,VISITORS,20.57
2923,Wilson,RESIDENTS,1165.76
2923,Wilson,VISITORS,11.21
2924,Wilson,RESIDENTS,1544.61
2924,Wilson,VISITORS,5.49
2925,Wilson,RESIDENTS,680.13
2925,Wilson,VISITORS,23.82
2926,Wilson,RESIDENTS,505.27
2926,Wilson,VISITORS,12.75
2927,Wilson,RESIDENTS,657.9
2927,Wilson,VISITORS,16.41
2928,Wilson,RESIDENTS,535.18
2928,Wilson,VISITORS,1.26
2929,Wilson,RESIDENTS,308.18
2929,Wilson,VISITORS,17.83
