PERSON_TYPE,PER,ORIG_PURPOSE,TIME_USE
SEASONAL RESIDENT,23,SCHOOL,147.977187291667
SEASONAL RESIDENT,23,SHOP,479.099671666667
SEASONAL RESIDENT,23,SOC AND REC,277.600460625
SEASONAL RESIDENT,23,WORK,542.252791875
SEASONAL RESIDENT,24,COMMUTE,401.910092798404
SEASONAL RESIDENT,24,ESCORT,100.813283333333
SEASONAL RESIDENT,24,HOME,644.469187708333
SEASONAL RESIDENT,24,MEAL,69.385238125
SEASONAL RESIDENT,24,OTHER,0
SEASONAL RESIDENT,24,SCHOOL,117.822714791667
SEASONAL RESIDENT,24,SHOP,476.95552
SEASONAL RESIDENT,24,SOC AND REC,278.8928525
SEASONAL RESIDENT,24,WORK,524.903709375
SEASONAL RESIDENT,25,COMMUTE,487.786283814724
SEASONAL RESIDENT,25,ESCORT,100.96196875
SEASONAL RESIDENT,25,HOME,715.463804583333
SEASONAL RESIDENT,25,MEAL,50.361323125
SEASONAL RESIDENT,25,OTHER,0
SEASONAL RESIDENT,25,SCHOOL,111.66586875
SEASONAL RESIDENT,25,SHOP,498.685372708334
SEASONAL RESIDENT,25,SOC AND REC,350.186699791667
SEASONAL RESIDENT,25,WORK,483.388068541667
SEASONAL RESIDENT,26,COMMUTE,463.570439945858
SEASONAL RESIDENT,26,ESCORT,56.7483502083333
SEASONAL RESIDENT,26,HOME,555.074722499999
SEASONAL RESIDENT,26,MEAL,41.9516504166667
SEASONAL RESIDENT,26,OTHER,0
SEASONAL RESIDENT,26,SCHOOL,83.3101329166667
SEASONAL RESIDENT,26,SHOP,472.4762025
SEASONAL RESIDENT,26,SOC AND REC,305.851556458333
SEASONAL RESIDENT,26,WORK,459.188100208333
SEASONAL RESIDENT,27,COMMUTE,390.11763496676
SEASONAL RESIDENT,27,ESCORT,90.7203108333334
SEASONAL RESIDENT,27,HOME,639.806320833333
SEASONAL RESIDENT,27,MEAL,72.872016875
SEASONAL RESIDENT,27,OTHER,0
SEASONAL RESIDENT,27,SCHOOL,55.5485610416667
SEASONAL RESIDENT,27,SHOP,457.838240208333
SEASONAL RESIDENT,27,SOC AND REC,225.830854375
SEASONAL RESIDENT,27,WORK,454.453394791667
SEASONAL RESIDENT,28,COMMUTE,343.714167377376
SEASONAL RESIDENT,28,ESCORT,110.995142916667
SEASONAL RESIDENT,28,HOME,624.819502083333
SEASONAL RESIDENT,28,MEAL,56.244153125
SEASONAL RESIDENT,28,OTHER,0
SEASONAL RESIDENT,28,SCHOOL,60.3916185416667
SEASONAL RESIDENT,28,SHOP,360.495258541667
SEASONAL RESIDENT,28,SOC AND REC,245.559296458333
SEASONAL RESIDENT,28,WORK,408.623398541667
SEASONAL RESIDENT,29,COMMUTE,342.830409236658
SEASONAL RESIDENT,29,ESCORT,96.3428839583334
SEASONAL RESIDENT,29,HOME,675.234660208333
SEASONAL RESIDENT,29,MEAL,73.53619375
SEASONAL RESIDENT,29,OTHER,0
SEASONAL RESIDENT,29,SCHOOL,64.7177891666667
SEASONAL RESIDENT,29,SHOP,328.354690625
SEASONAL RESIDENT,29,SOC AND REC,185.853218541667
SEASONAL RESIDENT,29,WORK,342.239551875
SEASONAL RESIDENT,30,COMMUTE,340.151451423001
SEASONAL RESIDENT,30,ESCORT,129.762373333333
SEASONAL RESIDENT,30,HOME,654.436632291666
SEASONAL RESIDENT,30,MEAL,103.699394791667
SEASONAL RESIDENT,30,OTHER,0
SEASONAL RESIDENT,30,SCHOOL,83.9389454166667
SEASONAL RESIDENT,30,SHOP,259.55142625
SEASONAL RESIDENT,30,SOC AND REC,161.423026666667
SEASONAL RESIDENT,30,WORK,294.029259166667
SEASONAL RESIDENT,31,COMMUTE,323.027743185732
SEASONAL RESIDENT,31,ESCORT,75.4749522916667
SEASONAL RESIDENT,31,HOME,635.077857291666
SEASONAL RESIDENT,31,MEAL,96.6054283333333
SEASONAL RESIDENT,31,OTHER,0
SEASONAL RESIDENT,31,SCHOOL,90.8679977083333
SEASONAL RESIDENT,31,SHOP,176.235601666667
SEASONAL RESIDENT,31,SOC AND REC,168.654204166667
SEASONAL RESIDENT,31,WORK,223.9665375
SEASONAL RESIDENT,32,COMMUTE,234.179767713899
SEASONAL RESIDENT,32,ESCORT,65.6383727083333
SEASONAL RESIDENT,32,HOME,581.510670416667
SEASONAL RESIDENT,32,MEAL,76.927604375
SEASONAL RESIDENT,32,OTHER,0
SEASONAL RESIDENT,32,SCHOOL,85.42745625
SEASONAL RESIDENT,32,SHOP,153.734103125
SEASONAL RESIDENT,32,SOC AND REC,228.27659625
SEASONAL RESIDENT,32,WORK,160.520035625
SEASONAL RESIDENT,33,COMMUTE,204.5048508845
SEASONAL RESIDENT,33,ESCORT,13.32534875
SEASONAL RESIDENT,33,HOME,556.459497916666
SEASONAL RESIDENT,33,MEAL,63.2931666666667
SEASONAL RESIDENT,33,OTHER,0
SEASONAL RESIDENT,33,SCHOOL,76.5866097916667
SEASONAL RESIDENT,33,SHOP,146.054502708333
SEASONAL RESIDENT,33,SOC AND REC,317.759902291667
SEASONAL RESIDENT,33,WORK,136.10891875
SEASONAL RESIDENT,34,COMMUTE,142.986386116967
SEASONAL RESIDENT,34,ESCORT,11.6328658333333
SEASONAL RESIDENT,34,HOME,514.017068333333
SEASONAL RESIDENT,34,MEAL,83.7320079166667
SEASONAL RESIDENT,34,OTHER,0
SEASONAL RESIDENT,34,SCHOOL,78.8615847916667
SEASONAL RESIDENT,34,SHOP,73.6612758333334
SEASONAL RESIDENT,34,SOC AND REC,229.917475625
SEASONAL RESIDENT,34,WORK,113.968718541667
SEASONAL RESIDENT,35,COMMUTE,103.642830158865
SEASONAL RESIDENT,35,ESCORT,19.7312114583333
SEASONAL RESIDENT,35,HOME,480.92883875
SEASONAL RESIDENT,35,MEAL,96.8107139583334
SEASONAL RESIDENT,35,OTHER,0
SEASONAL RESIDENT,35,SCHOOL,76.0146977083334
SEASONAL RESIDENT,35,SHOP,72.2715377083333
SEASONAL RESIDENT,35,SOC AND REC,211.172984583333
SEASONAL RESIDENT,35,WORK,116.848441666667
SEASONAL RESIDENT,36,COMMUTE,92.5205757496058
SEASONAL RESIDENT,36,ESCORT,39.1913460416667
SEASONAL RESIDENT,36,HOME,520.373884375
SEASONAL RESIDENT,36,MEAL,83.2039375
SEASONAL RESIDENT,36,OTHER,0
SEASONAL RESIDENT,36,SCHOOL,45.6821670833333
SEASONAL RESIDENT,36,SHOP,57.38036375
SEASONAL RESIDENT,36,SOC AND REC,219.773319375
SEASONAL RESIDENT,36,WORK,81.6139691666667
SEASONAL RESIDENT,37,COMMUTE,104.150283075416
SEASONAL RESIDENT,37,ESCORT,10.1724464583333
SEASONAL RESIDENT,37,HOME,593.270978125
SEASONAL RESIDENT,37,MEAL,51.3642939583333
SEASONAL RESIDENT,37,OTHER,0
SEASONAL RESIDENT,37,SCHOOL,42.11737875
SEASONAL RESIDENT,37,SHOP,33.147545625
SEASONAL RESIDENT,37,SOC AND REC,169.517756875
SEASONAL RESIDENT,37,WORK,65.7299454166667
SEASONAL RESIDENT,38,COMMUTE,70.5064438084022
SEASONAL RESIDENT,38,ESCORT,7.22272979166667
SEASONAL RESIDENT,38,HOME,564.324910624999
SEASONAL RESIDENT,38,MEAL,40.09938
SEASONAL RESIDENT,38,OTHER,0
SEASONAL RESIDENT,38,SCHOOL,15.4794808333333
SEASONAL RESIDENT,38,SHOP,24.2501020833333
SEASONAL RESIDENT,38,SOC AND REC,91.85424125
SEASONAL RESIDENT,38,WORK,59.707509375
SEASONAL RESIDENT,39,COMMUTE,53.2225973313188
SEASONAL RESIDENT,39,ESCORT,7.22272979166667
SEASONAL RESIDENT,39,HOME,506.629048333333
SEASONAL RESIDENT,39,MEAL,18.1889177083333
SEASONAL RESIDENT,39,OTHER,0
SEASONAL RESIDENT,39,SCHOOL,15.4794808333333
SEASONAL RESIDENT,39,SHOP,45.276918125
SEASONAL RESIDENT,39,SOC AND REC,47.507305625
SEASONAL RESIDENT,39,WORK,38.0739595833333
SEASONAL RESIDENT,40,COMMUTE,40.9738826221753
SEASONAL RESIDENT,40,ESCORT,2.94971666666667
SEASONAL RESIDENT,40,HOME,489.801408541667
SEASONAL RESIDENT,40,MEAL,17.3180660416667
SEASONAL RESIDENT,40,OTHER,0
SEASONAL RESIDENT,40,SCHOOL,2.96112479166667
SEASONAL RESIDENT,40,SHOP,23.8159777083333
SEASONAL RESIDENT,40,SOC AND REC,42.0885452083333
SEASONAL RESIDENT,40,WORK,29.159945625
SEASONAL RESIDENT,41,COMMUTE,25.9375383423142
SEASONAL RESIDENT,41,ESCORT,0
SEASONAL RESIDENT,41,HOME,494.888708333333
SEASONAL RESIDENT,41,MEAL,9.95891166666667
SEASONAL RESIDENT,41,OTHER,0
SEASONAL RESIDENT,41,SCHOOL,1.14624395833333
SEASONAL RESIDENT,41,SHOP,19.5526839583333
SEASONAL RESIDENT,41,SOC AND REC,28.7412464583333
SEASONAL RESIDENT,41,WORK,9.919805
SEASONAL RESIDENT,42,COMMUTE,24.3975291874531
SEASONAL RESIDENT,42,ESCORT,3.95517645833333
SEASONAL RESIDENT,42,HOME,498.195466458333
SEASONAL RESIDENT,42,MEAL,24.7719333333333
SEASONAL RESIDENT,42,OTHER,0
SEASONAL RESIDENT,42,SCHOOL,1.14624395833333
SEASONAL RESIDENT,42,SHOP,16.88163
SEASONAL RESIDENT,42,SOC AND REC,25.0077527083333
SEASONAL RESIDENT,42,WORK,9.919805
SEASONAL RESIDENT,43,COMMUTE,10.8554722437031
SEASONAL RESIDENT,43,ESCORT,0
SEASONAL RESIDENT,43,HOME,489.99072375
SEASONAL RESIDENT,43,MEAL,24.7719333333333
SEASONAL RESIDENT,43,OTHER,0
SEASONAL RESIDENT,43,SCHOOL,1.14624395833333
SEASONAL RESIDENT,43,SHOP,3.25566854166667
SEASONAL RESIDENT,43,SOC AND REC,26.16291
SEASONAL RESIDENT,43,WORK,2.9679875
SEASONAL RESIDENT,44,COMMUTE,5.83943512391141
SEASONAL RESIDENT,44,ESCORT,0
SEASONAL RESIDENT,44,HOME,472.529193541666
SEASONAL RESIDENT,44,MEAL,8.47491791666667
SEASONAL RESIDENT,44,OTHER,0
SEASONAL RESIDENT,44,SCHOOL,0
SEASONAL RESIDENT,44,SHOP,3.25566854166667
SEASONAL RESIDENT,44,SOC AND REC,26.16291
SEASONAL RESIDENT,44,WORK,0
SEASONAL RESIDENT,45,COMMUTE,3.39667858224474
SEASONAL RESIDENT,45,ESCORT,0
SEASONAL RESIDENT,45,HOME,477.009912708333
SEASONAL RESIDENT,45,MEAL,8.47491791666667
SEASONAL RESIDENT,45,OTHER,0
SEASONAL RESIDENT,45,SCHOOL,0
SEASONAL RESIDENT,45,SHOP,3.25566854166667
SEASONAL RESIDENT,45,SOC AND REC,15.7644866666667
SEASONAL RESIDENT,45,WORK,0
SEASONAL RESIDENT,46,COMMUTE,3.26757247113363
SEASONAL RESIDENT,46,ESCORT,0
SEASONAL RESIDENT,46,HOME,469.561206041667
SEASONAL RESIDENT,46,MEAL,8.47491791666667
SEASONAL RESIDENT,46,OTHER,0
SEASONAL RESIDENT,46,SCHOOL,0
SEASONAL RESIDENT,46,SHOP,6.20538520833333
SEASONAL RESIDENT,46,SOC AND REC,15.7644866666667
SEASONAL RESIDENT,46,WORK,0
SEASONAL RESIDENT,47,COMMUTE,2.77595302668919
SEASONAL RESIDENT,47,ESCORT,0
SEASONAL RESIDENT,47,HOME,466.611489375
SEASONAL RESIDENT,47,MEAL,8.47491791666667
SEASONAL RESIDENT,47,OTHER,0
SEASONAL RESIDENT,47,SCHOOL,0
SEASONAL RESIDENT,47,SHOP,3.25566854166667
SEASONAL RESIDENT,47,SOC AND REC,15.7644866666667
SEASONAL RESIDENT,47,WORK,0
SEASONAL RESIDENT,48,COMMUTE,5.25009395724475
SEASONAL RESIDENT,48,ESCORT,0
SEASONAL RESIDENT,48,HOME,466.611489375
SEASONAL RESIDENT,48,MEAL,8.47491791666667
SEASONAL RESIDENT,48,OTHER,0
SEASONAL RESIDENT,48,SCHOOL,0
SEASONAL RESIDENT,48,SHOP,5.60194520833333
SEASONAL RESIDENT,48,SOC AND REC,15.7644866666667
SEASONAL RESIDENT,48,WORK,0
UNIVERSITY STUDENT,1,COMMUTE,0.682048451944444
UNIVERSITY STUDENT,1,ESCORT,0
UNIVERSITY STUDENT,1,HOME,246.095107708333
UNIVERSITY STUDENT,1,MEAL,0
UNIVERSITY STUDENT,1,OTHER,0
UNIVERSITY STUDENT,1,SCHOOL,0
UNIVERSITY STUDENT,1,SHOP,0
UNIVERSITY STUDENT,1,SOC AND REC,4.179365
UNIVERSITY STUDENT,1,WORK,4.11880270833333
UNIVERSITY STUDENT,2,COMMUTE,0.682048451944444
UNIVERSITY STUDENT,2,ESCORT,0
UNIVERSITY STUDENT,2,HOME,246.095107708333
UNIVERSITY STUDENT,2,MEAL,0
UNIVERSITY STUDENT,2,OTHER,0
UNIVERSITY STUDENT,2,SCHOOL,0
UNIVERSITY STUDENT,2,SHOP,0
UNIVERSITY STUDENT,2,SOC AND REC,4.179365
UNIVERSITY STUDENT,2,WORK,4.11880270833333
UNIVERSITY STUDENT,3,COMMUTE,1.81994886861111
UNIVERSITY STUDENT,3,ESCORT,0
UNIVERSITY STUDENT,3,HOME,246.095107708333
UNIVERSITY STUDENT,3,MEAL,0
UNIVERSITY STUDENT,3,OTHER,0
UNIVERSITY STUDENT,3,SCHOOL,0
UNIVERSITY STUDENT,3,SHOP,0
UNIVERSITY STUDENT,3,SOC AND REC,4.179365
UNIVERSITY STUDENT,3,WORK,4.11880270833333
UNIVERSITY STUDENT,4,COMMUTE,4.00466368921296
UNIVERSITY STUDENT,4,ESCORT,1.866746875
UNIVERSITY STUDENT,4,HOME,246.095107708333
UNIVERSITY STUDENT,4,MEAL,0
UNIVERSITY STUDENT,4,OTHER,0
UNIVERSITY STUDENT,4,SCHOOL,0
UNIVERSITY STUDENT,4,SHOP,0
UNIVERSITY STUDENT,4,SOC AND REC,4.90701270833333
UNIVERSITY STUDENT,4,WORK,6.39460354166667
UNIVERSITY STUDENT,5,COMMUTE,3.78742045601852
UNIVERSITY STUDENT,5,ESCORT,1.866746875
UNIVERSITY STUDENT,5,HOME,246.095107708333
UNIVERSITY STUDENT,5,MEAL,0
UNIVERSITY STUDENT,5,OTHER,0
UNIVERSITY STUDENT,5,SCHOOL,0
UNIVERSITY STUDENT,5,SHOP,0
UNIVERSITY STUDENT,5,SOC AND REC,4.90701270833333
UNIVERSITY STUDENT,5,WORK,6.39460354166667
UNIVERSITY STUDENT,6,COMMUTE,8.91356859091435
UNIVERSITY STUDENT,6,ESCORT,0
UNIVERSITY STUDENT,6,HOME,246.095107708333
UNIVERSITY STUDENT,6,MEAL,0
UNIVERSITY STUDENT,6,OTHER,0
UNIVERSITY STUDENT,6,SCHOOL,0
UNIVERSITY STUDENT,6,SHOP,0
UNIVERSITY STUDENT,6,SOC AND REC,6.68813
UNIVERSITY STUDENT,6,WORK,9.53443479166667
UNIVERSITY STUDENT,7,COMMUTE,11.090212946255
UNIVERSITY STUDENT,7,ESCORT,0
UNIVERSITY STUDENT,7,HOME,247.139216458333
UNIVERSITY STUDENT,7,MEAL,0
UNIVERSITY STUDENT,7,OTHER,0
UNIVERSITY STUDENT,7,SCHOOL,0
UNIVERSITY STUDENT,7,SHOP,3.625660625
UNIVERSITY STUDENT,7,SOC AND REC,8.92846979166667
UNIVERSITY STUDENT,7,WORK,13.2679285416667
UNIVERSITY STUDENT,8,COMMUTE,30.7695238751901
UNIVERSITY STUDENT,8,ESCORT,2.7786
UNIVERSITY STUDENT,8,HOME,245.849924791667
UNIVERSITY STUDENT,8,MEAL,0
UNIVERSITY STUDENT,8,OTHER,0
UNIVERSITY STUDENT,8,SCHOOL,8.32007375
UNIVERSITY STUDENT,8,SHOP,3.625660625
UNIVERSITY STUDENT,8,SOC AND REC,15.2867191666667
UNIVERSITY STUDENT,8,WORK,25.1070108333333
UNIVERSITY STUDENT,9,COMMUTE,64.9742783080699
UNIVERSITY STUDENT,9,ESCORT,10.4894129166667
UNIVERSITY STUDENT,9,HOME,250.864766458333
UNIVERSITY STUDENT,9,MEAL,0
UNIVERSITY STUDENT,9,OTHER,0
UNIVERSITY STUDENT,9,SCHOOL,19.076544375
UNIVERSITY STUDENT,9,SHOP,8.918875625
UNIVERSITY STUDENT,9,SOC AND REC,19.5111085416667
UNIVERSITY STUDENT,9,WORK,25.39014375
UNIVERSITY STUDENT,10,COMMUTE,85.7859437897776
UNIVERSITY STUDENT,10,ESCORT,12.0265420833333
UNIVERSITY STUDENT,10,HOME,237.433078125
UNIVERSITY STUDENT,10,MEAL,6.790551875
UNIVERSITY STUDENT,10,OTHER,0
UNIVERSITY STUDENT,10,SCHOOL,37.056363125
UNIVERSITY STUDENT,10,SHOP,17.1109608333333
UNIVERSITY STUDENT,10,SOC AND REC,24.9865991666667
UNIVERSITY STUDENT,10,WORK,67.2410095833333
UNIVERSITY STUDENT,11,COMMUTE,71.8689954849165
UNIVERSITY STUDENT,11,ESCORT,4.66970916666667
UNIVERSITY STUDENT,11,HOME,213.1600375
UNIVERSITY STUDENT,11,MEAL,0.753930416666667
UNIVERSITY STUDENT,11,OTHER,0
UNIVERSITY STUDENT,11,SCHOOL,41.9415020833333
UNIVERSITY STUDENT,11,SHOP,18.6748125
UNIVERSITY STUDENT,11,SOC AND REC,29.9513333333333
UNIVERSITY STUDENT,11,WORK,99.523113125
UNIVERSITY STUDENT,12,COMMUTE,100.558666653088
UNIVERSITY STUDENT,12,ESCORT,6.14171833333333
UNIVERSITY STUDENT,12,HOME,198.45271375
UNIVERSITY STUDENT,12,MEAL,15.2268114583333
UNIVERSITY STUDENT,12,OTHER,0
UNIVERSITY STUDENT,12,SCHOOL,75.1363364583333
UNIVERSITY STUDENT,12,SHOP,31.1704727083333
UNIVERSITY STUDENT,12,SOC AND REC,52.6633920833333
UNIVERSITY STUDENT,12,WORK,103.221628541667
UNIVERSITY STUDENT,13,COMMUTE,118.250428203204
UNIVERSITY STUDENT,13,ESCORT,4.48742416666667
UNIVERSITY STUDENT,13,HOME,168.37968375
UNIVERSITY STUDENT,13,MEAL,5.77211833333333
UNIVERSITY STUDENT,13,OTHER,0
UNIVERSITY STUDENT,13,SCHOOL,135.221968333333
UNIVERSITY STUDENT,13,SHOP,35.1399433333333
UNIVERSITY STUDENT,13,SOC AND REC,54.2531825
UNIVERSITY STUDENT,13,WORK,136.638765208333
UNIVERSITY STUDENT,14,COMMUTE,93.6438787418362
UNIVERSITY STUDENT,14,ESCORT,3.73349375
UNIVERSITY STUDENT,14,HOME,144.719679166667
UNIVERSITY STUDENT,14,MEAL,8.98726979166667
UNIVERSITY STUDENT,14,OTHER,0
UNIVERSITY STUDENT,14,SCHOOL,150.899395
UNIVERSITY STUDENT,14,SHOP,50.0831972916667
UNIVERSITY STUDENT,14,SOC AND REC,62.176643125
UNIVERSITY STUDENT,14,WORK,154.579778125
UNIVERSITY STUDENT,15,COMMUTE,89.1906294762058
UNIVERSITY STUDENT,15,ESCORT,6.00929458333333
UNIVERSITY STUDENT,15,HOME,137.830787708333
UNIVERSITY STUDENT,15,MEAL,11.85812375
UNIVERSITY STUDENT,15,OTHER,0
UNIVERSITY STUDENT,15,SCHOOL,157.012232708333
UNIVERSITY STUDENT,15,SHOP,72.1423475
UNIVERSITY STUDENT,15,SOC AND REC,69.232411875
UNIVERSITY STUDENT,15,WORK,156.69889125
UNIVERSITY STUDENT,16,COMMUTE,101.360786991489
UNIVERSITY STUDENT,16,ESCORT,9.84183166666667
UNIVERSITY STUDENT,16,HOME,137.774578958333
UNIVERSITY STUDENT,16,MEAL,17.996428125
UNIVERSITY STUDENT,16,OTHER,0
UNIVERSITY STUDENT,16,SCHOOL,191.711881666667
UNIVERSITY STUDENT,16,SHOP,78.439784375
UNIVERSITY STUDENT,16,SOC AND REC,64.4549825
UNIVERSITY STUDENT,16,WORK,172.75217
UNIVERSITY STUDENT,17,COMMUTE,83.2392818022527
UNIVERSITY STUDENT,17,ESCORT,12.23113625
UNIVERSITY STUDENT,17,HOME,122.07574
UNIVERSITY STUDENT,17,MEAL,13.5415514583333
UNIVERSITY STUDENT,17,OTHER,0
UNIVERSITY STUDENT,17,SCHOOL,169.476793958333
UNIVERSITY STUDENT,17,SHOP,87.1615220833333
UNIVERSITY STUDENT,17,SOC AND REC,58.2761208333333
UNIVERSITY STUDENT,17,WORK,194.829480625
UNIVERSITY STUDENT,18,COMMUTE,85.2389279082134
UNIVERSITY STUDENT,18,ESCORT,10.5946164583333
UNIVERSITY STUDENT,18,HOME,125.801088333333
UNIVERSITY STUDENT,18,MEAL,30.6305433333333
UNIVERSITY STUDENT,18,OTHER,0
UNIVERSITY STUDENT,18,SCHOOL,162.875748333333
UNIVERSITY STUDENT,18,SHOP,98.85015375
UNIVERSITY STUDENT,18,SOC AND REC,52.97534875
UNIVERSITY STUDENT,18,WORK,196.708734583333
UNIVERSITY STUDENT,19,COMMUTE,101.235824114996
UNIVERSITY STUDENT,19,ESCORT,15.3946479166667
UNIVERSITY STUDENT,19,HOME,153.382064791667
UNIVERSITY STUDENT,19,MEAL,33.7484925
UNIVERSITY STUDENT,19,OTHER,0
UNIVERSITY STUDENT,19,SCHOOL,172.066604583333
UNIVERSITY STUDENT,19,SHOP,84.0450533333334
UNIVERSITY STUDENT,19,SOC AND REC,71.684526875
UNIVERSITY STUDENT,19,WORK,201.666620833333
UNIVERSITY STUDENT,20,COMMUTE,100.507986948986
UNIVERSITY STUDENT,20,ESCORT,31.6729475
UNIVERSITY STUDENT,20,HOME,132.161872083333
UNIVERSITY STUDENT,20,MEAL,44.2756883333333
UNIVERSITY STUDENT,20,OTHER,0
UNIVERSITY STUDENT,20,SCHOOL,172.113278333333
UNIVERSITY STUDENT,20,SHOP,88.2037597916667
UNIVERSITY STUDENT,20,SOC AND REC,62.5581858333333
UNIVERSITY STUDENT,20,WORK,185.044229166667
UNIVERSITY STUDENT,21,COMMUTE,101.934976723421
UNIVERSITY STUDENT,21,ESCORT,24.671771875
UNIVERSITY STUDENT,21,HOME,143.144315
UNIVERSITY STUDENT,21,MEAL,35.88750625
UNIVERSITY STUDENT,21,OTHER,0
UNIVERSITY STUDENT,21,SCHOOL,171.617225208333
UNIVERSITY STUDENT,21,SHOP,96.48610125
UNIVERSITY STUDENT,21,SOC AND REC,45.66732625
UNIVERSITY STUDENT,21,WORK,179.970411458334
UNIVERSITY STUDENT,22,COMMUTE,128.408649685921
UNIVERSITY STUDENT,22,ESCORT,27.6136097916667
UNIVERSITY STUDENT,22,HOME,167.556355625
UNIVERSITY STUDENT,22,MEAL,33.2251160416667
UNIVERSITY STUDENT,22,OTHER,0
UNIVERSITY STUDENT,22,SCHOOL,160.243099375
UNIVERSITY STUDENT,22,SHOP,104.473587083333
UNIVERSITY STUDENT,22,SOC AND REC,52.3776658333333
UNIVERSITY STUDENT,22,WORK,177.912337291667
UNIVERSITY STUDENT,23,COMMUTE,115.374001758375
UNIVERSITY STUDENT,23,ESCORT,16.9623272916667
UNIVERSITY STUDENT,23,HOME,180.081711041667
UNIVERSITY STUDENT,23,MEAL,21.7999879166667
UNIVERSITY STUDENT,23,OTHER,0
UNIVERSITY STUDENT,23,SCHOOL,143.500045
UNIVERSITY STUDENT,23,SHOP,88.0060997916666
UNIVERSITY STUDENT,23,SOC AND REC,58.45506875
UNIVERSITY STUDENT,23,WORK,178.418616041667
UNIVERSITY STUDENT,24,COMMUTE,84.73472442562
UNIVERSITY STUDENT,24,ESCORT,9.780334375
UNIVERSITY STUDENT,24,HOME,196.475302291667
UNIVERSITY STUDENT,24,MEAL,24.0430372916667
UNIVERSITY STUDENT,24,OTHER,0
UNIVERSITY STUDENT,24,SCHOOL,136.525783125
UNIVERSITY STUDENT,24,SHOP,78.4297991666667
UNIVERSITY STUDENT,24,SOC AND REC,62.7366766666667
UNIVERSITY STUDENT,24,WORK,176.241149583333
UNIVERSITY STUDENT,25,COMMUTE,103.780080811037
UNIVERSITY STUDENT,25,ESCORT,8.76229770833333
UNIVERSITY STUDENT,25,HOME,199.278105833333
UNIVERSITY STUDENT,25,MEAL,31.583436875
UNIVERSITY STUDENT,25,OTHER,0
UNIVERSITY STUDENT,25,SCHOOL,133.822034583333
UNIVERSITY STUDENT,25,SHOP,67.96400125
UNIVERSITY STUDENT,25,SOC AND REC,70.2244452083333
UNIVERSITY STUDENT,25,WORK,177.172639791667
UNIVERSITY STUDENT,26,COMMUTE,107.284677842353
UNIVERSITY STUDENT,26,ESCORT,8.29852604166667
UNIVERSITY STUDENT,26,HOME,187.894853125
UNIVERSITY STUDENT,26,MEAL,29.3258141666667
UNIVERSITY STUDENT,26,OTHER,0
UNIVERSITY STUDENT,26,SCHOOL,107.803258125
UNIVERSITY STUDENT,26,SHOP,66.5256666666667
UNIVERSITY STUDENT,26,SOC AND REC,49.564169375
UNIVERSITY STUDENT,26,WORK,185.242052083333
UNIVERSITY STUDENT,27,COMMUTE,129.594157583493
UNIVERSITY STUDENT,27,ESCORT,24.1573977083333
UNIVERSITY STUDENT,27,HOME,203.059141041667
UNIVERSITY STUDENT,27,MEAL,39.492425625
UNIVERSITY STUDENT,27,OTHER,0
UNIVERSITY STUDENT,27,SCHOOL,98.212426875
UNIVERSITY STUDENT,27,SHOP,64.60475375
UNIVERSITY STUDENT,27,SOC AND REC,57.8982591666667
UNIVERSITY STUDENT,27,WORK,182.792965208333
UNIVERSITY STUDENT,28,COMMUTE,119.055723380119
UNIVERSITY STUDENT,28,ESCORT,16.72334375
UNIVERSITY STUDENT,28,HOME,217.193634166667
UNIVERSITY STUDENT,28,MEAL,36.2077491666667
UNIVERSITY STUDENT,28,OTHER,0
UNIVERSITY STUDENT,28,SCHOOL,78.5397214583333
UNIVERSITY STUDENT,28,SHOP,42.3507370833333
UNIVERSITY STUDENT,28,SOC AND REC,84.256339375
UNIVERSITY STUDENT,28,WORK,156.247154166667
UNIVERSITY STUDENT,29,COMMUTE,116.0052934227
UNIVERSITY STUDENT,29,ESCORT,19.4213304166667
UNIVERSITY STUDENT,29,HOME,207.952206666667
UNIVERSITY STUDENT,29,MEAL,47.5363245833333
UNIVERSITY STUDENT,29,OTHER,0
UNIVERSITY STUDENT,29,SCHOOL,69.6961075
UNIVERSITY STUDENT,29,SHOP,34.2961835416667
UNIVERSITY STUDENT,29,SOC AND REC,75.9298610416667
UNIVERSITY STUDENT,29,WORK,132.5616975
UNIVERSITY STUDENT,30,COMMUTE,106.375681883094
UNIVERSITY STUDENT,30,ESCORT,12.0434483333333
UNIVERSITY STUDENT,30,HOME,225.456566875
UNIVERSITY STUDENT,30,MEAL,47.22264375
UNIVERSITY STUDENT,30,OTHER,0
UNIVERSITY STUDENT,30,SCHOOL,61.03279625
UNIVERSITY STUDENT,30,SHOP,60.7538060416667
UNIVERSITY STUDENT,30,SOC AND REC,72.509738125
UNIVERSITY STUDENT,30,WORK,110.635380833333
UNIVERSITY STUDENT,31,COMMUTE,88.2893020923529
UNIVERSITY STUDENT,31,ESCORT,10.2578904166667
UNIVERSITY STUDENT,31,HOME,218.320660208333
UNIVERSITY STUDENT,31,MEAL,34.74296
UNIVERSITY STUDENT,31,OTHER,0
UNIVERSITY STUDENT,31,SCHOOL,58.445594375
UNIVERSITY STUDENT,31,SHOP,60.9884914583333
UNIVERSITY STUDENT,31,SOC AND REC,88.0841552083333
UNIVERSITY STUDENT,31,WORK,97.2236922916667
UNIVERSITY STUDENT,32,COMMUTE,80.9629018885334
UNIVERSITY STUDENT,32,ESCORT,7.29659979166667
UNIVERSITY STUDENT,32,HOME,229.630015208333
